2024-01-25 12:43:43 DEBUG caller=helper.go:51 msg=[WriteFile.start] path: dms.pid, owner: , perm: -rw-r-----
2024-01-25 12:43:43 DEBUG caller=helper.go:51 msg=[EnsureFile.start] path: dms.pid, owner: , perm: -rw-r-----
2024-01-25 12:43:43 DEBUG caller=helper.go:51 msg=[EnsureFile.end] path: dms.pid, owner: , perm: -rw-r-----, err: <nil>
2024-01-25 12:43:43 DEBUG caller=helper.go:51 msg=[WriteFile.end] path: dms.pid, owner: , perm: -rw-r-----, err: <nil>
2024-01-25 12:43:43 INFO caller=helper.go:66 dms.storage=connecting to storage, host: 10.186.56.59, port: 33063, user: root, schema: dms
2024-01-25 12:43:43 INFO caller=helper.go:61 dms.cronmanager=cron start
2024-01-25 12:43:43 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:43; elapsed:380.674µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:502.455µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:568.726µs; sql: SELECT * FROM `workflows` LIMIT 1; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:630.035µs; sql: SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'dms' AND table_name = 'workflows' ORDER BY ORDINAL_POSITION; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:88.302µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:312.933µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:579.536µs; sql: SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'dms' AND table_name = 'workflows' AND index_name = 'project_uid_name'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:87.66µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:303.693µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:457.864µs; sql: SELECT count(*) FROM information_schema.tables WHERE table_schema = 'dms' AND table_name = 'workflow_records' AND table_type = 'BASE TABLE'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:77.48µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:301.323µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:137.202µs; sql: SELECT * FROM `workflow_records` LIMIT 1; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:518.285µs; sql: SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'dms' AND table_name = 'workflow_records' ORDER BY ORDINAL_POSITION; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:81.281µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:312.582µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:442.394µs; sql: SELECT count(*) FROM information_schema.tables WHERE table_schema = 'dms' AND table_name = 'workflow_steps' AND table_type = 'BASE TABLE'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:82.651µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:270.742µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:114.852µs; sql: SELECT * FROM `workflow_steps` LIMIT 1; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:505.735µs; sql: SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'dms' AND table_name = 'workflow_steps' ORDER BY ORDINAL_POSITION; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:83.641µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:281.012µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:453.194µs; sql: SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'dms' AND table_name = 'workflow_steps' AND index_name = 'step_record_id'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:99.361µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:258.142µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:406.664µs; sql: SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'dms' AND table_name = 'workflow_steps' AND index_name = 'idx_workflow_steps_workflow_record_uid'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:80.812µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:265.792µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:434.354µs; sql: SELECT count(*) FROM information_schema.tables WHERE table_schema = 'dms' AND table_name = 'data_export_tasks' AND table_type = 'BASE TABLE'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:70.92µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:279.023µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:160.613µs; sql: SELECT * FROM `data_export_tasks` LIMIT 1; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:572.265µs; sql: SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'dms' AND table_name = 'data_export_tasks' ORDER BY ORDINAL_POSITION; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:85.002µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:312.373µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:497.925µs; sql: SELECT count(*) FROM information_schema.tables WHERE table_schema = 'dms' AND table_name = 'data_export_task_records' AND table_type = 'BASE TABLE'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:83.081µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:254.322µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:122.141µs; sql: SELECT * FROM `data_export_task_records` LIMIT 1; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:531.145µs; sql: SELECT column_name, column_default, is_nullable = 'YES', data_type, character_maximum_length, column_type, column_key, extra, column_comment, numeric_precision, numeric_scale , datetime_precision FROM information_schema.columns WHERE table_schema = 'dms' AND table_name = 'data_export_task_records' ORDER BY ORDINAL_POSITION; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:90.651µs; sql: SELECT DATABASE(); rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:277.333µs; sql: SELECT SCHEMA_NAME from Information_schema.SCHEMATA where SCHEMA_NAME LIKE 'dms%' ORDER BY SCHEMA_NAME='dms' DESC,SCHEMA_NAME limit 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:462.124µs; sql: SELECT count(*) FROM information_schema.statistics WHERE table_schema = 'dms' AND table_name = 'data_export_task_records' AND index_name = 'task_id_number'; rowsAffected: -1; err: <nil>
2024-01-25 12:43:44 INFO caller=helper.go:61 dms.storage=auto migrate dms tables
2024-01-25 12:43:44 INFO caller=helper.go:61 dms.storage=connected to storage
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:193.803µs; sql: SELECT * FROM `plugins`; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:226.212µs; sql: SELECT * FROM `proxy_targets`; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:44; elapsed:296.153µs; sql: SELECT * FROM `dms_configs` WHERE uid = '700100' ORDER BY `dms_configs`.`uid` LIMIT 1; rowsAffected: 1; err: <nil>
2024-01-25 12:43:44 DEBUG caller=helper.go:46 dms.service=env prepared
2024-01-25 12:43:48 DEBUG caller=log_wrapper.go:214 module=gorm msg=trace: begin:2024-01-25 12:43:48; elapsed:346.483µs; sql: SELECT * FROM `database_source_services`; rowsAffected: 0; err: <nil>
